V1	I1	V2	I2	V3	I3
3.30000E+00	7.28480E-04	1.90508E+00	5.00000E-05	0.00000E+00	-7.78120E-04
3.32000E+00	7.29560E-04	1.90788E+00	5.00000E-05	0.00000E+00	-7.79400E-04
3.34000E+00	7.29880E-04	1.91048E+00	5.00000E-05	0.00000E+00	-7.79540E-04
3.36000E+00	7.30760E-04	1.91460E+00	5.00000E-05	0.00000E+00	-7.80800E-04
3.38000E+00	7.31220E-04	1.91692E+00	5.00000E-05	0.00000E+00	-7.81300E-04
3.40000E+00	7.32140E-04	1.91852E+00	5.00000E-05	0.00000E+00	-7.82320E-04
3.42000E+00	7.33340E-04	1.92216E+00	5.00000E-05	0.00000E+00	-7.82720E-04
3.44000E+00	7.33420E-04	1.92516E+00	5.00000E-05	0.00000E+00	-7.83980E-04
3.46000E+00	7.35060E-04	1.92872E+00	5.00000E-05	0.00000E+00	-7.84960E-04
3.48000E+00	7.35520E-04	1.93344E+00	5.00000E-05	0.00000E+00	-7.85880E-04
3.50000E+00	7.37060E-04	1.93604E+00	5.00000E-05	0.00000E+00	-7.86900E-04
3.52000E+00	7.38260E-04	1.93884E+00	5.00000E-05	0.00000E+00	-7.88320E-04
3.54000E+00	7.39620E-04	1.94268E+00	5.00000E-05	0.00000E+00	-7.89360E-04
3.56000E+00	7.40640E-04	1.94528E+00	5.00000E-05	0.00000E+00	-7.90780E-04
3.58000E+00	7.42480E-04	1.94816E+00	5.00000E-05	0.00000E+00	-7.92360E-04
3.60000E+00	7.43120E-04	1.95164E+00	5.00000E-05	0.00000E+00	-7.93800E-04
3.62000E+00	7.44520E-04	1.95596E+00	5.00000E-05	0.00000E+00	-7.94760E-04
3.64000E+00	7.45760E-04	1.95832E+00	5.00000E-05	0.00000E+00	-7.95820E-04
3.66000E+00	7.46620E-04	1.96280E+00	5.00000E-05	0.00000E+00	-7.96820E-04
3.68000E+00	7.49100E-04	1.96512E+00	5.00000E-05	0.00000E+00	-7.98400E-04
3.70000E+00	7.49980E-04	1.96916E+00	5.00000E-05	0.00000E+00	-7.99880E-04
3.72000E+00	7.51440E-04	1.97276E+00	5.00000E-05	0.00000E+00	-8.01440E-04
3.74000E+00	7.53660E-04	1.97732E+00	5.00000E-05	0.00000E+00	-8.03920E-04
3.76000E+00	7.55180E-04	1.98092E+00	5.00000E-05	0.00000E+00	-8.05260E-04
3.78000E+00	7.57440E-04	1.98456E+00	5.00000E-05	0.00000E+00	-8.06880E-04
3.80000E+00	7.58900E-04	1.98792E+00	5.00000E-05	0.00000E+00	-8.08940E-04
3.82000E+00	7.61140E-04	1.99120E+00	5.00000E-05	0.00000E+00	-8.10720E-04
3.84000E+00	7.62380E-04	1.99476E+00	5.00000E-05	0.00000E+00	-8.12500E-04
3.86000E+00	7.65040E-04	1.99836E+00	5.00000E-05	0.00000E+00	-8.14920E-04
3.88000E+00	7.66860E-04	2.00336E+00	5.00000E-05	0.00000E+00	-8.16820E-04
3.90000E+00	7.69620E-04	2.00728E+00	5.00000E-05	0.00000E+00	-8.19220E-04
3.92000E+00	7.71400E-04	2.01108E+00	5.00000E-05	0.00000E+00	-8.22060E-04
3.94000E+00	7.73800E-04	2.01464E+00	5.00000E-05	0.00000E+00	-8.24160E-04
3.96000E+00	7.76720E-04	2.01956E+00	5.00000E-05	0.00000E+00	-8.26300E-04
3.98000E+00	7.78740E-04	2.02444E+00	5.00000E-05	0.00000E+00	-8.28580E-04
4.00000E+00	7.81180E-04	2.02720E+00	5.00000E-05	0.00000E+00	-8.31140E-04
0.00000E+00	-7.49640E-05	2.15440E-01	7.50000E-05	0.00000E+00	1.70850E-09
2.00000E-02	-7.49960E-05	2.36680E-01	7.50000E-05	0.00000E+00	-3.07900E-09
4.00000E-02	-7.50060E-05	2.55800E-01	7.50000E-05	0.00000E+00	-1.74630E-09
6.00000E-02	-7.49900E-05	2.75440E-01	7.50000E-05	0.00000E+00	-2.86820E-09
8.00000E-02	-7.49760E-05	2.95400E-01	7.50000E-05	0.00000E+00	-5.19270E-09
1.00000E-01	-7.50180E-05	3.14560E-01	7.50000E-05	0.00000E+00	-3.81080E-09
1.20000E-01	-7.49860E-05	3.36640E-01	7.50000E-05	0.00000E+00	-5.76250E-09
1.40000E-01	-7.49820E-05	3.53760E-01	7.50000E-05	0.00000E+00	-1.24156E-08
1.60000E-01	-7.49700E-05	3.74000E-01	7.50000E-05	0.00000E+00	-2.43032E-08
1.80000E-01	-7.49420E-05	3.96560E-01	7.50000E-05	0.00000E+00	-4.57662E-08
2.00000E-01	-7.49100E-05	4.13840E-01	7.50000E-05	0.00000E+00	-8.24098E-08
2.20000E-01	-7.48360E-05	4.34520E-01	7.50000E-05	0.00000E+00	-1.53880E-07
2.40000E-01	-7.47040E-05	4.53040E-01	7.50000E-05	0.00000E+00	-2.64320E-07
2.60000E-01	-7.45100E-05	4.75880E-01	7.50000E-05	0.00000E+00	-4.83200E-07
2.80000E-01	-7.41420E-05	4.94880E-01	7.50000E-05	0.00000E+00	-8.32980E-07
3.00000E-01	-7.36760E-05	5.14760E-01	7.50000E-05	0.00000E+00	-1.30460E-06
3.20000E-01	-7.30460E-05	5.36120E-01	7.50000E-05	0.00000E+00	-1.92420E-06
3.40000E-01	-7.23340E-05	5.56120E-01	7.50000E-05	0.00000E+00	-2.69380E-06
3.60000E-01	-7.14400E-05	5.75040E-01	7.50000E-05	0.00000E+00	-3.52790E-06
3.80000E-01	-7.04580E-05	5.94400E-01	7.50000E-05	0.00000E+00	-4.51540E-06
4.00000E-01	-6.93280E-05	6.14520E-01	7.50000E-05	0.00000E+00	-5.59860E-06
4.20000E-01	-6.81260E-05	6.35680E-01	7.50000E-05	0.00000E+00	-6.85430E-06
4.40000E-01	-6.66940E-05	6.54440E-01	7.50000E-05	0.00000E+00	-8.27240E-06
4.60000E-01	-6.51300E-05	6.74760E-01	7.50000E-05	0.00000E+00	-9.78870E-06
4.80000E-01	-6.33480E-05	6.94800E-01	7.50000E-05	0.00000E+00	-1.14527E-05
5.00000E-01	-6.15820E-05	7.13680E-01	7.50000E-05	0.00000E+00	-1.34220E-05
5.20000E-01	-5.92420E-05	7.35080E-01	7.50000E-05	0.00000E+00	-1.56660E-05
5.40000E-01	-5.68920E-05	7.53200E-01	7.50000E-05	0.00000E+00	-1.80200E-05
5.60000E-01	-5.42640E-05	7.72160E-01	7.50000E-05	0.00000E+00	-2.09640E-05
5.80000E-01	-5.13020E-05	7.91800E-01	7.50000E-05	0.00000E+00	-2.35000E-05
6.00000E-01	-4.82860E-05	8.10960E-01	7.50000E-05	0.00000E+00	-2.68800E-05
6.20000E-01	-4.46240E-05	8.31360E-01	7.50000E-05	0.00000E+00	-3.05060E-05
6.40000E-01	-4.07220E-05	8.52760E-01	7.50000E-05	0.00000E+00	-3.41300E-05
6.60000E-01	-3.63000E-05	8.72360E-01	7.50000E-05	0.00000E+00	-3.86660E-05
6.80000E-01	-3.16980E-05	8.92320E-01	7.50000E-05	0.00000E+00	-4.34420E-05
7.00000E-01	-2.57440E-05	9.12760E-01	7.50000E-05	0.00000E+00	-4.89440E-05
7.20000E-01	-2.12620E-05	9.31640E-01	7.50000E-05	0.00000E+00	-5.46420E-05
7.40000E-01	-1.50980E-05	9.48920E-01	7.50000E-05	0.00000E+00	-5.97440E-05
7.60000E-01	-8.87520E-06	9.70480E-01	7.50000E-05	0.00000E+00	-6.61020E-05
7.80000E-01	-2.21630E-06	9.88320E-01	7.50000E-05	0.00000E+00	-7.25440E-05
8.00000E-01	4.44140E-06	1.00796E+00	7.50000E-05	0.00000E+00	-7.95240E-05
8.20000E-01	1.17820E-05	1.02692E+00	7.50000E-05	0.00000E+00	-8.71860E-05
8.40000E-01	1.94480E-05	1.04712E+00	7.50000E-05	0.00000E+00	-9.47140E-05
8.60000E-01	2.79900E-05	1.06480E+00	7.50000E-05	0.00000E+00	-1.02516E-04
8.80000E-01	3.63900E-05	1.08412E+00	7.50000E-05	0.00000E+00	-1.11682E-04
9.00000E-01	4.70860E-05	1.10404E+00	7.50000E-05	0.00000E+00	-1.20340E-04
9.20000E-01	5.59640E-05	1.12276E+00	7.50000E-05	0.00000E+00	-1.31020E-04
9.40000E-01	6.61960E-05	1.14248E+00	7.50000E-05	0.00000E+00	-1.40380E-04
9.60000E-01	7.70860E-05	1.16180E+00	7.50000E-05	0.00000E+00	-1.52220E-04
9.80000E-01	8.83280E-05	1.18172E+00	7.50000E-05	0.00000E+00	-1.62860E-04
1.00000E+00	9.95980E-05	1.19912E+00	7.50000E-05	0.00000E+00	-1.75420E-04
1.02000E+00	1.12876E-04	1.22156E+00	7.50000E-05	0.00000E+00	-1.87460E-04
1.04000E+00	1.25840E-04	1.23988E+00	7.50000E-05	0.00000E+00	-2.00500E-04
1.06000E+00	1.38760E-04	1.25856E+00	7.50000E-05	0.00000E+00	-2.13700E-04
1.08000E+00	1.52840E-04	1.27672E+00	7.50000E-05	0.00000E+00	-2.28100E-04
1.10000E+00	1.68180E-04	1.29312E+00	7.50000E-05	0.00000E+00	-2.42280E-04
1.12000E+00	1.82440E-04	1.31496E+00	7.50000E-05	0.00000E+00	-2.56720E-04
1.14000E+00	1.96640E-04	1.33308E+00	7.50000E-05	0.00000E+00	-2.72080E-04
1.16000E+00	2.12800E-04	1.35304E+00	7.50000E-05	0.00000E+00	-2.87660E-04
1.18000E+00	2.28680E-04	1.37024E+00	7.50000E-05	0.00000E+00	-3.02240E-04
1.20000E+00	2.46080E-04	1.38828E+00	7.50000E-05	0.00000E+00	-3.20780E-04
1.22000E+00	2.63860E-04	1.40712E+00	7.50000E-05	0.00000E+00	-3.37860E-04
1.24000E+00	2.80780E-04	1.42284E+00	7.50000E-05	0.00000E+00	-3.53600E-04
1.26000E+00	2.99040E-04	1.44276E+00	7.50000E-05	0.00000E+00	-3.74380E-04
1.28000E+00	3.16500E-04	1.45812E+00	7.50000E-05	0.00000E+00	-3.93540E-04
1.30000E+00	3.39660E-04	1.48120E+00	7.50000E-05	0.00000E+00	-4.14380E-04
1.32000E+00	3.56340E-04	1.50044E+00	7.50000E-05	0.00000E+00	-4.34020E-04
1.34000E+00	3.78600E-04	1.51712E+00	7.50000E-05	0.00000E+00	-4.52580E-04
1.36000E+00	3.98680E-04	1.53528E+00	7.50000E-05	0.00000E+00	-4.74160E-04
1.38000E+00	4.22000E-04	1.55340E+00	7.50000E-05	0.00000E+00	-4.97460E-04
1.40000E+00	4.41840E-04	1.57332E+00	7.50000E-05	0.00000E+00	-5.20020E-04
1.42000E+00	4.64400E-04	1.58948E+00	7.50000E-05	0.00000E+00	-5.41120E-04
1.44000E+00	4.87900E-04	1.60704E+00	7.50000E-05	0.00000E+00	-5.64180E-04
1.46000E+00	5.14220E-04	1.62712E+00	7.50000E-05	0.00000E+00	-5.81720E-04
1.48000E+00	5.36160E-04	1.64272E+00	7.50000E-05	0.00000E+00	-6.06600E-04
1.50000E+00	5.58520E-04	1.65992E+00	7.50000E-05	0.00000E+00	-6.33460E-04
1.52000E+00	5.84780E-04	1.67824E+00	7.50000E-05	0.00000E+00	-6.62280E-04
1.54000E+00	6.13300E-04	1.69588E+00	7.50000E-05	0.00000E+00	-6.85640E-04
1.56000E+00	6.29560E-04	1.71516E+00	7.50000E-05	0.00000E+00	-7.12660E-04
1.58000E+00	6.66120E-04	1.73240E+00	7.50000E-05	0.00000E+00	-7.42480E-04
1.60000E+00	6.93480E-04	1.74908E+00	7.50000E-05	0.00000E+00	-7.65040E-04
1.62000E+00	7.22580E-04	1.76940E+00	7.50000E-05	0.00000E+00	-8.03620E-04
1.64000E+00	7.42200E-04	1.78116E+00	7.50000E-05	0.00000E+00	-8.17280E-04
1.66000E+00	7.78300E-04	1.79980E+00	7.50000E-05	0.00000E+00	-8.45040E-04
1.68000E+00	8.04880E-04	1.81780E+00	7.50000E-05	0.00000E+00	-8.75980E-04
1.70000E+00	8.34600E-04	1.83368E+00	7.50000E-05	0.00000E+00	-9.07280E-04
1.72000E+00	8.64740E-04	1.85284E+00	7.50000E-05	0.00000E+00	-9.38020E-04
1.74000E+00	8.91600E-04	1.86928E+00	7.50000E-05	0.00000E+00	-9.64960E-04
1.76000E+00	9.27740E-04	1.88500E+00	7.50000E-05	0.00000E+00	-9.93620E-04
1.78000E+00	9.51120E-04	1.90176E+00	7.50000E-05	0.00000E+00	-1.02346E-03
1.80000E+00	9.72900E-04	1.91624E+00	7.50000E-05	0.00000E+00	-1.05626E-03
1.82000E+00	1.00660E-03	1.92984E+00	7.50000E-05	0.00000E+00	-1.08528E-03
1.84000E+00	1.03996E-03	1.94672E+00	7.50000E-05	0.00000E+00	-1.11492E-03
1.86000E+00	1.06656E-03	1.96360E+00	7.50000E-05	0.00000E+00	-1.14336E-03
1.88000E+00	1.09528E-03	1.97768E+00	7.50000E-05	0.00000E+00	-1.16980E-03
1.90000E+00	1.12362E-03	1.99240E+00	7.50000E-05	0.00000E+00	-1.19500E-03
1.92000E+00	1.15020E-03	2.00476E+00	7.50000E-05	0.00000E+00	-1.22400E-03
1.94000E+00	1.17200E-03	2.01900E+00	7.50000E-05	0.00000E+00	-1.24960E-03
1.96000E+00	1.19620E-03	2.03264E+00	7.50000E-05	0.00000E+00	-1.27180E-03
1.98000E+00	1.22020E-03	2.04152E+00	7.50000E-05	0.00000E+00	-1.29400E-03
2.00000E+00	1.23860E-03	2.05300E+00	7.50000E-05	0.00000E+00	-1.31040E-03
2.02000E+00	1.25300E-03	2.06140E+00	7.50000E-05	0.00000E+00	-1.33020E-03
2.04000E+00	1.26920E-03	2.06940E+00	7.50000E-05	0.00000E+00	-1.34360E-03
2.06000E+00	1.27780E-03	2.07672E+00	7.50000E-05	0.00000E+00	-1.35360E-03
2.08000E+00	1.28260E-03	2.08180E+00	7.50000E-05	0.00000E+00	-1.36080E-03
2.10000E+00	1.28980E-03	2.08608E+00	7.50000E-05	0.00000E+00	-1.36540E-03
2.12000E+00	1.29240E-03	2.09016E+00	7.50000E-05	0.00000E+00	-1.36840E-03
2.14000E+00	1.29480E-03	2.09264E+00	7.50000E-05	0.00000E+00	-1.37020E-03
2.16000E+00	1.29600E-03	2.09556E+00	7.50000E-05	0.00000E+00	-1.37120E-03
2.18000E+00	1.29660E-03	2.09800E+00	7.50000E-05	0.00000E+00	-1.37180E-03
2.20000E+00	1.29780E-03	2.10136E+00	7.50000E-05	0.00000E+00	-1.37220E-03
2.22000E+00	1.29740E-03	2.10508E+00	7.50000E-05	0.00000E+00	-1.37300E-03
2.24000E+00	1.29800E-03	2.10712E+00	7.50000E-05	0.00000E+00	-1.37320E-03
2.26000E+00	1.30140E-03	2.11000E+00	7.50000E-05	0.00000E+00	-1.37400E-03
2.28000E+00	1.29900E-03	2.11164E+00	7.50000E-05	0.00000E+00	-1.37460E-03
2.30000E+00	1.29960E-03	2.11428E+00	7.50000E-05	0.00000E+00	-1.37420E-03
2.32000E+00	1.29940E-03	2.11812E+00	7.50000E-05	0.00000E+00	-1.37500E-03
2.34000E+00	1.30040E-03	2.12000E+00	7.50000E-05	0.00000E+00	-1.37520E-03
2.36000E+00	1.30100E-03	2.12196E+00	7.50000E-05	0.00000E+00	-1.37620E-03
2.38000E+00	1.30060E-03	2.12448E+00	7.50000E-05	0.00000E+00	-1.37540E-03
2.40000E+00	1.30120E-03	2.12692E+00	7.50000E-05	0.00000E+00	-1.37700E-03
2.42000E+00	1.30260E-03	2.13008E+00	7.50000E-05	0.00000E+00	-1.37660E-03
2.44000E+00	1.30260E-03	2.13480E+00	7.50000E-05	0.00000E+00	-1.37740E-03
2.46000E+00	1.30240E-03	2.13620E+00	7.50000E-05	0.00000E+00	-1.37720E-03
2.48000E+00	1.30300E-03	2.13892E+00	7.50000E-05	0.00000E+00	-1.37820E-03
2.50000E+00	1.30360E-03	2.14136E+00	7.50000E-05	0.00000E+00	-1.37900E-03
2.52000E+00	1.30420E-03	2.14428E+00	7.50000E-05	0.00000E+00	-1.37940E-03
2.54000E+00	1.30440E-03	2.14736E+00	7.50000E-05	0.00000E+00	-1.37880E-03
2.56000E+00	1.30420E-03	2.15060E+00	7.50000E-05	0.00000E+00	-1.37940E-03
2.58000E+00	1.30500E-03	2.15408E+00	7.50000E-05	0.00000E+00	-1.38220E-03
2.60000E+00	1.30580E-03	2.15704E+00	7.50000E-05	0.00000E+00	-1.38040E-03
2.62000E+00	1.30660E-03	2.15992E+00	7.50000E-05	0.00000E+00	-1.38200E-03
2.64000E+00	1.30600E-03	2.16288E+00	7.50000E-05	0.00000E+00	-1.38160E-03
2.66000E+00	1.30620E-03	2.16508E+00	7.50000E-05	0.00000E+00	-1.38120E-03
2.68000E+00	1.30940E-03	2.16756E+00	7.50000E-05	0.00000E+00	-1.38180E-03
2.70000E+00	1.30680E-03	2.17012E+00	7.50000E-05	0.00000E+00	-1.38200E-03
2.72000E+00	1.30640E-03	2.17384E+00	7.50000E-05	0.00000E+00	-1.38280E-03
2.74000E+00	1.30760E-03	2.17744E+00	7.50000E-05	0.00000E+00	-1.38260E-03
2.76000E+00	1.30860E-03	2.17980E+00	7.50000E-05	0.00000E+00	-1.38280E-03
2.78000E+00	1.30840E-03	2.18228E+00	7.50000E-05	0.00000E+00	-1.38320E-03
2.80000E+00	1.30800E-03	2.18596E+00	7.50000E-05	0.00000E+00	-1.38420E-03
2.82000E+00	1.30920E-03	2.18832E+00	7.50000E-05	0.00000E+00	-1.38480E-03
2.84000E+00	1.30980E-03	2.19164E+00	7.50000E-05	0.00000E+00	-1.38540E-03
2.86000E+00	1.31100E-03	2.19512E+00	7.50000E-05	0.00000E+00	-1.38580E-03
2.88000E+00	1.31160E-03	2.19856E+00	7.50000E-05	0.00000E+00	-1.38700E-03
2.90000E+00	1.31240E-03	2.20010E+00	7.50000E-05	0.00000E+00	-1.38760E-03
2.92000E+00	1.31200E-03	2.20350E+00	7.50000E-05	0.00000E+00	-1.38740E-03
2.94000E+00	1.31260E-03	2.20680E+00	7.50000E-05	0.00000E+00	-1.38800E-03
2.96000E+00	1.31280E-03	2.20930E+00	7.50000E-05	0.00000E+00	-1.38740E-03
2.98000E+00	1.31320E-03	2.21330E+00	7.50000E-05	0.00000E+00	-1.38800E-03
3.00000E+00	1.31400E-03	2.21630E+00	7.50000E-05	0.00000E+00	-1.38880E-03
3.02000E+00	1.31420E-03	2.21920E+00	7.50000E-05	0.00000E+00	-1.38920E-03
3.04000E+00	1.31480E-03	2.22250E+00	7.50000E-05	0.00000E+00	-1.38980E-03
3.06000E+00	1.31500E-03	2.22610E+00	7.50000E-05	0.00000E+00	-1.38960E-03
3.08000E+00	1.31660E-03	2.22940E+00	7.50000E-05	0.00000E+00	-1.39140E-03
3.10000E+00	1.31760E-03	2.23300E+00	7.50000E-05	0.00000E+00	-1.39440E-03
3.12000E+00	1.31720E-03	2.23610E+00	7.50000E-05	0.00000E+00	-1.39260E-03
3.14000E+00	1.31800E-03	2.24070E+00	7.50000E-05	0.00000E+00	-1.39300E-03
3.16000E+00	1.31900E-03	2.24370E+00	7.50000E-05	0.00000E+00	-1.39360E-03
3.18000E+00	1.31860E-03	2.24640E+00	7.50000E-05	0.00000E+00	-1.39400E-03
3.20000E+00	1.32200E-03	2.24990E+00	7.50000E-05	0.00000E+00	-1.39460E-03
3.22000E+00	1.32020E-03	2.25350E+00	7.50000E-05	0.00000E+00	-1.39540E-03
3.24000E+00	1.32020E-03	2.25700E+00	7.50000E-05	0.00000E+00	-1.39580E-03
3.26000E+00	1.32120E-03	2.26030E+00	7.50000E-05	0.00000E+00	-1.39600E-03
3.28000E+00	1.32220E-03	2.26480E+00	7.50000E-05	0.00000E+00	-1.39740E-03
3.30000E+00	1.32320E-03	2.26760E+00	7.50000E-05	0.00000E+00	-1.39820E-03
3.32000E+00	1.32260E-03	2.27020E+00	7.50000E-05	0.00000E+00	-1.39760E-03
3.34000E+00	1.32340E-03	2.27400E+00	7.50000E-05	0.00000E+00	-1.39920E-03
3.36000E+00	1.32520E-03	2.27800E+00	7.50000E-05	0.00000E+00	-1.40040E-03
3.38000E+00	1.32580E-03	2.28200E+00	7.50000E-05	0.00000E+00	-1.40100E-03
3.40000E+00	1.32600E-03	2.28570E+00	7.50000E-05	0.00000E+00	-1.40100E-03
3.42000E+00	1.32700E-03	2.29000E+00	7.50000E-05	0.00000E+00	-1.40260E-03
3.44000E+00	1.32800E-03	2.29360E+00	7.50000E-05	0.00000E+00	-1.40360E-03
3.46000E+00	1.32920E-03	2.29750E+00	7.50000E-05	0.00000E+00	-1.40420E-03
3.48000E+00	1.32980E-03	2.30110E+00	7.50000E-05	0.00000E+00	-1.40540E-03
3.50000E+00	1.33120E-03	2.30480E+00	7.50000E-05	0.00000E+00	-1.40640E-03
3.52000E+00	1.33360E-03	2.30840E+00	7.50000E-05	0.00000E+00	-1.40620E-03
3.54000E+00	1.33220E-03	2.31310E+00	7.50000E-05	0.00000E+00	-1.40740E-03
3.56000E+00	1.33340E-03	2.31620E+00	7.50000E-05	0.00000E+00	-1.40860E-03
3.58000E+00	1.33340E-03	2.31960E+00	7.50000E-05	0.00000E+00	-1.40940E-03
3.60000E+00	1.33500E-03	2.32360E+00	7.50000E-05	0.00000E+00	-1.41040E-03
3.62000E+00	1.33700E-03	2.32740E+00	7.50000E-05	0.00000E+00	-1.41180E-03
3.64000E+00	1.33780E-03	2.33210E+00	7.50000E-05	0.00000E+00	-1.41300E-03
3.66000E+00	1.33900E-03	2.33550E+00	7.50000E-05	0.00000E+00	-1.41420E-03
3.68000E+00	1.34020E-03	2.34060E+00	7.50000E-05	0.00000E+00	-1.41540E-03
3.70000E+00	1.34100E-03	2.34430E+00	7.50000E-05	0.00000E+00	-1.41660E-03
3.72000E+00	1.34200E-03	2.34710E+00	7.50000E-05	0.00000E+00	-1.41760E-03
3.74000E+00	1.34400E-03	2.35160E+00	7.50000E-05	0.00000E+00	-1.41840E-03
3.76000E+00	1.34480E-03	2.35660E+00	7.50000E-05	0.00000E+00	-1.42000E-03
3.78000E+00	1.34680E-03	2.35920E+00	7.50000E-05	0.00000E+00	-1.42080E-03
3.80000E+00	1.34740E-03	2.36410E+00	7.50000E-05	0.00000E+00	-1.42300E-03
3.82000E+00	1.34900E-03	2.36910E+00	7.50000E-05	0.00000E+00	-1.42480E-03
3.84000E+00	1.35100E-03	2.37350E+00	7.50000E-05	0.00000E+00	-1.42840E-03
3.86000E+00	1.35220E-03	2.37760E+00	7.50000E-05	0.00000E+00	-1.42740E-03
3.88000E+00	1.35440E-03	2.38270E+00	7.50000E-05	0.00000E+00	-1.42940E-03
3.90000E+00	1.35640E-03	2.38500E+00	7.50000E-05	0.00000E+00	-1.43100E-03
3.92000E+00	1.35740E-03	2.38840E+00	7.50000E-05	0.00000E+00	-1.43240E-03
3.94000E+00	1.35960E-03	2.39360E+00	7.50000E-05	0.00000E+00	-1.43640E-03
3.96000E+00	1.36140E-03	2.39800E+00	7.50000E-05	0.00000E+00	-1.43620E-03
3.98000E+00	1.36380E-03	2.40330E+00	7.50000E-05	0.00000E+00	-1.43900E-03
4.00000E+00	1.36520E-03	2.40770E+00	7.50000E-05	0.00000E+00	-1.44020E-03
0.00000E+00	-9.99980E-05	2.30320E-01	1.00000E-04	0.00000E+00	5.36000E-10
2.00000E-02	-1.00000E-04	2.49600E-01	1.00000E-04	0.00000E+00	-2.31480E-09
4.00000E-02	-1.00020E-04	2.70520E-01	1.00000E-04	0.00000E+00	-3.50110E-09
6.00000E-02	-1.00000E-04	2.90480E-01	1.00000E-04	0.00000E+00	-9.02700E-10
8.00000E-02	-9.99960E-05	3.09680E-01	1.00000E-04	0.00000E+00	-1.71290E-09
1.00000E-01	-1.00002E-04	3.30280E-01	1.00000E-04	0.00000E+00	-7.52120E-09
1.20000E-01	-1.00006E-04	3.51080E-01	1.00000E-04	0.00000E+00	-1.25812E-08
1.40000E-01	-9.99800E-05	3.69160E-01	1.00000E-04	0.00000E+00	-1.81926E-08
1.60000E-01	-9.99500E-05	3.90560E-01	1.00000E-04	0.00000E+00	-3.29080E-08
1.80000E-01	-9.99120E-05	4.09960E-01	1.00000E-04	0.00000E+00	-6.44780E-08
2.00000E-01	-9.99140E-05	4.30240E-01	1.00000E-04	0.00000E+00	-1.11960E-07
2.20000E-01	-9.97720E-05	4.51280E-01	1.00000E-04	0.00000E+00	-2.09760E-07
2.40000E-01	-9.96180E-05	4.66320E-01	1.00000E-04	0.00000E+00	-3.75340E-07
2.60000E-01	-9.93740E-05	4.89720E-01	1.00000E-04	0.00000E+00	-6.49560E-07
2.80000E-01	-9.89720E-05	5.08560E-01	1.00000E-04	0.00000E+00	-1.02134E-06
3.00000E-01	-9.84140E-05	5.28880E-01	1.00000E-04	0.00000E+00	-1.58120E-06
3.20000E-01	-9.77480E-05	5.49160E-01	1.00000E-04	0.00000E+00	-2.24230E-06
3.40000E-01	-9.69120E-05	5.68760E-01	1.00000E-04	0.00000E+00	-3.08300E-06
3.60000E-01	-9.59200E-05	5.87800E-01	1.00000E-04	0.00000E+00	-4.02560E-06
3.80000E-01	-9.49400E-05	6.07920E-01	1.00000E-04	0.00000E+00	-5.16550E-06
4.00000E-01	-9.37020E-05	6.28120E-01	1.00000E-04	0.00000E+00	-6.21510E-06
4.20000E-01	-9.23840E-05	6.47760E-01	1.00000E-04	0.00000E+00	-7.63450E-06
4.40000E-01	-9.08480E-05	6.68960E-01	1.00000E-04	0.00000E+00	-9.14160E-06
4.60000E-01	-8.91000E-05	6.88600E-01	1.00000E-04	0.00000E+00	-1.07564E-05
4.80000E-01	-8.71720E-05	7.08920E-01	1.00000E-04	0.00000E+00	-1.28460E-05
5.00000E-01	-8.51620E-05	7.27200E-01	1.00000E-04	0.00000E+00	-1.47040E-05
5.20000E-01	-8.28500E-05	7.47320E-01	1.00000E-04	0.00000E+00	-1.71540E-05
5.40000E-01	-8.02140E-05	7.68280E-01	1.00000E-04	0.00000E+00	-1.97760E-05
5.60000E-01	-7.75280E-05	7.87200E-01	1.00000E-04	0.00000E+00	-2.26760E-05
5.80000E-01	-7.36760E-05	8.09000E-01	1.00000E-04	0.00000E+00	-2.61020E-05
6.00000E-01	-7.02000E-05	8.29600E-01	1.00000E-04	0.00000E+00	-2.98260E-05
6.20000E-01	-6.66320E-05	8.49160E-01	1.00000E-04	0.00000E+00	-3.32780E-05
6.40000E-01	-6.20400E-05	8.67320E-01	1.00000E-04	0.00000E+00	-3.78380E-05
6.60000E-01	-5.77920E-05	8.90000E-01	1.00000E-04	0.00000E+00	-4.25120E-05
6.80000E-01	-5.23060E-05	9.09480E-01	1.00000E-04	0.00000E+00	-4.73240E-05
7.00000E-01	-4.70880E-05	9.26840E-01	1.00000E-04	0.00000E+00	-5.26040E-05
7.20000E-01	-4.11600E-05	9.49280E-01	1.00000E-04	0.00000E+00	-5.88820E-05
7.40000E-01	-3.57840E-05	9.67200E-01	1.00000E-04	0.00000E+00	-6.48280E-05
7.60000E-01	-2.85800E-05	9.87800E-01	1.00000E-04	0.00000E+00	-7.11340E-05
7.80000E-01	-2.14680E-05	1.00700E+00	1.00000E-04	0.00000E+00	-7.83400E-05
8.00000E-01	-1.52760E-05	1.02364E+00	1.00000E-04	0.00000E+00	-8.46720E-05
8.20000E-01	-6.89790E-06	1.04300E+00	1.00000E-04	0.00000E+00	-9.26720E-05
8.40000E-01	5.43400E-07	1.06292E+00	1.00000E-04	0.00000E+00	-1.01520E-04
8.60000E-01	1.03351E-05	1.08220E+00	1.00000E-04	0.00000E+00	-1.10480E-04
8.80000E-01	1.93360E-05	1.10092E+00	1.00000E-04	0.00000E+00	-1.19640E-04
9.00000E-01	2.98380E-05	1.12004E+00	1.00000E-04	0.00000E+00	-1.28640E-04
